0.000000000000000000e+00	0.000000000000000000e+00	1.474676893234905333e-05	5.205247924102630224e-04	8.470536070056189012e-03	8.297757980251999066e-02	5.008759453166430342e-01	1.890086559904675001e+00	4.531378815894778533e+00	7.034454508793494654e+00	7.237510247294854260e+00	5.148130377803034285e+00	2.925604203039203988e+00	1.967729893797898866e+00	1.964338266611322492e+00	2.339831808313846739e+00	2.991962108960683153e+00	1.379773131630972443e-04	4.391747295289453144e-03	6.668085243735331902e-02	5.910720472062824804e-01	3.066259974894403939e+00	9.329249207385460707e+00	1.667769410662604201e+01	1.755670853489504069e+01	1.102736337323606897e+01	4.769268287020167030e+00	3.308291502631347303e+00	5.090170464246109638e+00	6.958236747387593901e+00	7.223832936801351856e+00	6.763289238403380921e+00	6.924853026501571307e+00	7.177204094977546411e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.616074539363740403e-05	9.514984198671017556e-04	1.345930248516916984e-02	1.121604210933420248e-01	5.649827921817411891e-01	1.791727126239857748e+00	3.813599070955224768e+00	5.822867256178189344e+00	6.542884706648521842e+00	5.407928296152126002e+00	3.601131704783365528e+00	2.477254788788313178e+00	1.995561340009827989e+00
0.000000000000000000e+00	0.000000000000000000e+00	1.282545860653630510e-05	4.707623714741071205e-04	7.762191652657246706e-03	7.723960553474408519e-02	4.753516607751469558e-01	1.832055317524273308e+00	4.482770478531248770e+00	7.079539675228178730e+00	7.372439013236247618e+00	5.272282439951015753e+00	2.978628233961539529e+00	1.971533873910570334e+00	1.962271488207181225e+00	2.356838836439737239e+00	3.033486192772337109e+00	1.506068112832748408e-04	4.623563266349287916e-03	6.920690944926335963e-02	6.055667858143136684e-01	3.104701840558234061e+00	9.346605251501067357e+00	1.655698315860427172e+01	1.732370477914237483e+01	1.091806400116308318e+01	4.861358460465247333e+00	3.369376353023699533e+00	4.943694544955014258e+00	6.777169837860935075e+00	7.257644975963463807e+00	7.022659135440978417e+00	7.238160513579057209e+00	7.340026825879033545e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.781942011079967561e-05	9.936244263078497247e-04	1.395039311881583928e-02	1.155141732926768111e-01	5.775239959895361874e-01	1.814992991712965686e+00	3.834736949119699201e+00	5.871674237853811817e+00	6.698833965720883299e+00	5.541777626436914517e+00	3.377766735968394052e+00	1.928283566618588019e+00	1.599155393058419916e+00
0.000000000000000000e+00	0.000000000000000000e+00	1.306788787716757766e-05	4.745313657166304148e-04	7.802391932396348165e-03	7.742731009855335911e-02	4.754632394870570433e-01	1.830667497304799163e+00	4.481501733462719628e+00	7.087183944307952288e+00	7.384952653049951188e+00	5.270655404161286306e+00	2.965392049900555271e+00	1.960755326971004076e+00	1.957050742003885402e+00	2.355895988480026570e+00	3.034827221367017103e+00	1.526789614645120954e-04	4.675527838052593969e-03	6.991277722017640028e-02	6.111341375257165476e-01	3.129513448009838328e+00	9.405729250332489855e+00	1.661735312442226942e+01	1.729353471347234361e+01	1.074674960175517135e+01	4.629563229005555058e+00	3.246442039167647842e+00	5.004295066831144112e+00	6.917588641383683346e+00	7.356739582133913657e+00	7.040078299385028160e+00	7.173048623538799795e+00	7.243054520374910155e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.839971174116259842e-05	9.880055836761463938e-04	1.377297694723539356e-02	1.131929283366754219e-01	5.626073449971817908e-01	1.765083332370022351e+00	3.744339718060060385e+00	5.767918135974271721e+00	6.592464805792729088e+00	5.478154554411126753e+00	3.456028523569611988e+00	2.092343812542221126e+00	1.682373311738138755e+00
0.000000000000000000e+00	0.000000000000000000e+00	1.077900729491449239e-05	3.907768457856264995e-04	6.459025600458453108e-03	6.482923789529113079e-02	4.065379640171388198e-01	1.612214693100042062e+00	4.090305889307002118e+00	6.726228407417034205e+00	7.290466845853702083e+00	5.391322645556784643e+00	3.099334476829058271e+00	2.020895037409733419e+00	1.926543644698622604e+00	2.245338600247364980e+00	2.909692927994759426e+00	1.639613203944258451e-04	4.775799155315911884e-03	6.983306612092658738e-02	6.006976766765359521e-01	3.048227048213889123e+00	9.154835451677010738e+00	1.635281701859648962e+01	1.754976432857881719e+01	1.168037945006421907e+01	5.598489376492393532e+00	3.579620009131444291e+00	4.660346946424038350e+00	6.317925033096315701e+00	6.862033833328794685e+00	6.784498288336039629e+00	7.245661185227434409e+00	7.651690316678192438e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.211424310313354076e-05	1.107584922860306185e-03	1.560188495074478661e-02	1.302639501925933474e-01	6.617306304634179570e-01	2.119978742998581467e+00	4.501188054076753708e+00	6.642227451407508809e+00	6.946467103035525170e+00	5.161697784347317075e+00	2.949623287123553261e+00	1.746993891578464186e+00	1.477592048053517404e+00
0.000000000000000000e+00	0.000000000000000000e+00	1.383444624145461907e-05	4.775565497860887452e-04	7.735184144413460340e-03	7.544551269326184306e-02	4.550636302385985266e-01	1.725259418567739234e+00	4.182364925764309405e+00	6.602585884599331933e+00	6.934807890108241502e+00	5.052368278967471760e+00	2.943536671661865167e+00	1.969945598014176014e+00	1.883987916669503715e+00	2.219297121123296801e+00	2.924492029735747511e+00	1.449741838897728461e-04	4.513287842959807367e-03	6.793024299886094020e-02	5.974124608754910470e-01	3.076838670528545983e+00	9.299318157848677657e+00	1.652532988373359046e+01	1.732160658576724188e+01	1.089212606450247733e+01	4.755616647516708539e+00	3.176138030388492073e+00	4.696696486216242583e+00	6.520791976535401879e+00	7.028098004335137539e+00	6.829622685131283788e+00	7.109630293379398225e+00	7.358750979189033536e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.146254067767320898e-06	1.598784058694337543e-04	2.579592259169403295e-03	2.579155976707464201e-02	1.657802602477208287e-01	6.985039729218053273e-01	1.982812860355905205e+00	3.970510788757070753e+00	5.878395283714202613e+00	6.484644468975143461e+00	5.237930038958268142e+00	3.298702598963349608e+00	2.108033979718188622e+00	1.775231344727188354e+00
0.000000000000000000e+00	0.000000000000000000e+00	1.133595858414764894e-05	3.964982657970376567e-04	6.501537639871820401e-03	6.460083531452036343e-02	4.007742340435935802e-01	1.574499111347535951e+00	3.969258861611543399e+00	6.508277132481885552e+00	7.051928285908832805e+00	5.219267491874828302e+00	2.999922582369353385e+00	1.939190930768983634e+00	1.818575770038320716e+00	2.114053102355774261e+00	2.802351590918129354e+00	1.731792536406693704e-04	5.046343227603066611e-03	7.376815543845013923e-02	6.327934143813374046e-01	3.191602438304236067e+00	9.482194807173945250e+00	1.662128827520155028e+01	1.722445917825388406e+01	1.067380033199282785e+01	4.495858184608150232e+00	2.915036452973024605e+00	4.440152088149121212e+00	6.255220730055692790e+00	6.813228980478555741e+00	6.805830163809581279e+00	7.304293685716614526e+00	7.558613152276757674e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.622270631778143573e-05	1.156212399652828838e-03	1.585450642688405673e-02	1.281706471753268350e-01	6.264599816932419074e-01	1.929616709561191801e+00	4.001675457497109178e+00	5.977250681435676505e+00	6.543510029623339719e+00	5.102436405774162687e+00	2.930653185636808100e+00	1.664819873604940881e+00	1.455615919760508303e+00
0.000000000000000000e+00	0.000000000000000000e+00	1.053391427092842386e-05	3.818533819683308031e-04	6.327354961597315107e-03	6.368698690956958730e-02	4.010446793191723702e-01	1.598527500094996112e+00	4.076386840671225364e+00	6.730007827171603729e+00	7.307925570095684442e+00	5.399941275250689898e+00	3.089880700522655843e+00	2.003151552663252843e+00	1.917674312097116252e+00	2.239588675247784710e+00	2.898326226863074506e+00	1.747641150820777064e-04	5.045564677952824734e-03	7.353012734698505248e-02	6.291162222784459912e-01	3.167506852821428964e+00	9.408126607366662952e+00	1.654030682690759946e+01	1.733513477790686252e+01	1.113055435987818065e+01	5.156863795570414410e+00	3.542709935777877295e+00	5.011689160394844578e+00	6.777852343049338479e+00	7.070323347194600316e+00	6.665397958795907130e+00	7.044833283016111558e+00	7.536073665071113759e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.211163062718886927e-06	1.385109540748651730e-04	2.525831399077810811e-03	2.756709014896871479e-02	1.876387156723639260e-01	8.155377969016947004e-01	2.340546319523433727e+00	4.645567692912354829e+00	6.640956600423369771e+00	6.869428483791248041e+00	5.057092094217250811e+00	2.841250145730266574e+00	1.689228891728290494e+00	1.421877328855940537e+00
0.000000000000000000e+00	0.000000000000000000e+00	1.285293419518540012e-05	4.697467923714565325e-04	7.737172158217987816e-03	7.681250516297216668e-02	4.714151344724422654e-01	1.813447779653283520e+00	4.437947606250167709e+00	7.024231585675398293e+00	7.333541194362600990e+00	5.254125281849955975e+00	2.991913852129447715e+00	2.009151129094803867e+00	1.962413994007625950e+00	2.290539806307253290e+00	2.965172792208028429e+00	1.598950471187796758e-04	4.840978702880174324e-03	7.206519488383461569e-02	6.267331818260546417e-01	3.191234008449580273e+00	9.532829702343411427e+00	1.673375846198785410e+01	1.729339614547471626e+01	1.063940685962923460e+01	4.472130405347627402e+00	3.120660475642179854e+00	5.059407321941695734e+00	7.126985114920127096e+00	7.459793355790108826e+00	6.974771040432552915e+00	7.141667468898234894e+00	7.296425406456382490e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.127951599272102377e-06	1.470272625731044135e-04	2.683210123025563370e-03	2.918740668516596817e-02	1.945111496622839165e-01	8.122014191450654952e-01	2.215986982934823324e+00	4.240219755916794675e+00	6.093081797023244484e+00	6.589182245964358309e+00	5.112754506678895972e+00	2.935907085940466121e+00	1.696762946676022787e+00	1.479864870180366943e+00
0.000000000000000000e+00	0.000000000000000000e+00	1.506116270380304041e-05	5.190743794294025134e-04	8.354695931403267536e-03	8.117178981085602929e-02	4.882397851988711790e-01	1.845082174689238075e+00	4.448066923454123689e+00	6.953198432475735657e+00	7.190620558510112836e+00	5.137797783365571469e+00	2.967620947172885604e+00	2.041387915631521111e+00	1.994032374243731143e+00	2.301920871845136940e+00	2.946305038370395479e+00	1.541765572317663267e-04	4.708602057103996111e-03	7.031493194147071801e-02	6.135656213210000098e-01	3.135961183128258334e+00	9.409047540387838637e+00	1.660777789569825558e+01	1.730543984582301675e+01	1.084126059602351511e+01	4.774252837096659263e+00	3.302247216403725538e+00	4.912349625974428591e+00	6.766333157385195030e+00	7.230739504277003071e+00	6.984296833812221550e+00	7.219271284677851952e+00	7.319277428844177535e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.369387432750102856e-07	7.139177674406886641e-05	1.612730131153473001e-03	2.063365779097450087e-02	1.574820887819068094e-01	7.322394782970069738e-01	2.151973256324188011e+00	4.252962870445951005e+00	6.068852636359135744e+00	6.448159288735954675e+00	5.000228142604537851e+00	2.909336394986068441e+00	1.700068313679304000e+00	1.545783880144933065e+00
0.000000000000000000e+00	0.000000000000000000e+00	1.235045880128437237e-05	4.491201801612260624e-04	7.388337294705798856e-03	7.349040874029340309e-02	4.527569600626025204e-01	1.747126178942542296e+00	4.273818512505270562e+00	6.732289352917641523e+00	7.001688363313861352e+00	5.084937576296106876e+00	3.045660869119337200e+00	2.113268717384676254e+00	1.985053953522307513e+00	2.269682657903896228e+00	2.927529921343649200e+00	1.609076232841608653e-04	4.720783499265853583e-03	6.927940066258064800e-02	5.978704766530674730e-01	3.042434281604911028e+00	9.158798431448071042e+00	1.639134998227580553e+01	1.761936046627236507e+01	1.174767386216932152e+01	5.662192876633232785e+00	3.630817900980783719e+00	4.621872425565130449e+00	6.196096491956362584e+00	6.830207108571262786e+00	6.900442904986570092e+00	7.295444640860041297e+00	7.459069319349379334e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.184073905713056969e-05	1.329722273390713258e-03	1.838636157469595092e-02	1.502089574839986230e-01	7.393895867973245828e-01	2.263375762005996883e+00	4.543569558738366432e+00	6.396828521661145572e+00	6.615414383036673840e+00	5.095703247648887491e+00	3.150279347076198722e+00	2.043204039213196488e+00	1.750652983715793365e+00
